compound_identifier	original_name	cleaned_name	name_comments
2658C	8-alpha-acetoxielemol	NA	NA
2659C	8-beta-duprezianol	NA	NA
265C	alpha-phellandrene	NA	NA
2660C	8-beta-hydroxyisopimarene	NA	NA
2661C	8-beta-hydroxysandaracopimarene	NA	NA
2662C	8-cedren-1,3-ol	NA	NA
2663C	8-cedren-13-ol	NA	NA
2664C	8-dodecenol	NA	NA
2665C	8-heptadecene	NA	NA
2666C	8-hydroxcyclo isolongifolol	NA	NA
2667C	8-hydroxycarvone	NA	NA
2668C	8-hydroxyisobornyl isobutyrate	NA	NA
2669C	8-hydroxylinalool	NA	NA
266C	alpha-phellandrene epoxide	NA	NA
2670C	8(14),15-sandaracopimaradien	NA	NA
2671C	8(15)-cedren-9-alpha-yl-acetate	NA	NA
2672C	8(15)-dien-5-p-ol	NA	NA
2673C	8,10-heptadecadiene-4,6-diyne-1,12-diol	NA	NA
2674C	8,10-heptadecane	NA	NA
2675C	8,12-drimen-11-ol	NA	NA
2676C	8,12-epoxy-14-labden-13-ol	NA	NA
2677C	8,12-epoxylabd-14-en-13-ol	NA	NA
2678C	8,12-epoxylabd-14-en-13-ol isomer	NA	NA
2679C	8,12.xi.-epoxyiabd-l4-en-l3.xi.-ol	NA	NA
267C	alpha-phellandrene-8-ol	NA	NA
2680C	8,13-dihydroxybisabola-2,10-diene	NA	NA
2681C	8,13-epoxy-15,16-dinorlabd-12-ene	NA	NA
2682C	8,3-epoxy-15,16-dinorlab-12-ene	NA	NA
2683C	8,3,4-trimetylbenzaldehyde	NA	NA
2684C	8,9-dehydrothymol	NA	NA
2685C	8,9-dehydrothymyl-2-methylbutyrate	NA	NA
2686C	8,9-dehydrothymyl angelate	NA	NA
2687C	8,9-dehydrothymylisobutyrate	NA	NA
2688C	8,9-dehydrothymylisovalerate	NA	NA
2689C	8,9-dehydrothymylmethacrylate	NA	NA
268C	alpha-pinene	NA	NA
2690C	8,9-dehydrothymyltiglate	NA	NA
2691C	8,9-didehydrothymolisobutyrate	NA	NA
2692C	8,9-didehydrothymolmethyl ether	NA	NA
2693C	8,9-limonene epoxide-i	NA	NA
2694C	8,9-limonene epoxide-ii	NA	NA
2695C	8alpha,13-oxy-14-en-epilabdane	NA	NA
2696C	9-(15,16-dihydro-15-methylene-geranyl)-alpha-terpinene	NA	NA
2697C	9-(15,16-dihydro-15-methylene-geranyl)-p-cymene	NA	NA
2698C	9-(2-methylbutyryloxy)thymol isobutyrate	NA	NA
2699C	9-(2-methylbutyryloxy)thymol methylether	NA	NA
269C	alpha-pinene oxide isomer2	NA	NA
26C	(e)-caryophyllene	NA	NA
2700C	9-(z)-tricosene	NA	NA
2701C	9-decen-1-ol	NA	NA
2702C	9-decenyl acetate	NA	NA
2703C	9-decenylacetate	NA	NA
2704C	9-dodecenol	NA	NA
2705C	9-epi-(e)-caryophyllene	NA	NA
2706C	9-epi-beta-caryophyllene	NA	NA
2707C	9-epi-caryophylla-1(12),8(15)-diene-14-ol	NA	NA
2708C	9-epi-e-caryophyllene	NA	NA
2709C	9-epi-presilphiperfolan-1-ol	NA	NA
270C	alpha-santalene	NA	NA
2710C	9-heptacosene	NA	NA
2711C	9-hexacosane	NA	NA
2712C	9-hexacosene	NA	NA
2713C	9-hexadecanoic acid	NA	NA
2714C	9-hexadecenoic acid	NA	NA
2715C	9-isobutyryloxy thymol isobutyrate	NA	NA
2716C	9-isobutyryloxy thymol methylether	NA	NA
2717C	9-isovaleroxy thymol isobutyrate	NA	NA
2718C	9-isovaleroxy thymol methyl ether	NA	NA
2719C	9-methylnonadecane	NA	NA
271C	alpha-selina-11-en-4-ol	NA	NA
2720C	9-nonacosene	NA	NA
2721C	9-octadecenal	NA	NA
2722C	9-octadecenol	NA	NA
2723C	9-oxopatchoulol	NA	NA
2724C	9-pentacosene	NA	NA
2725C	9-tetracosene	NA	NA
2726C	9,10-dehydroaromadendrene	NA	NA
2727C	9,10-epoxy isoaromadendrene	NA	NA
2728C	9,12-octadecadienol	NA	NA
2729C	9,12,15-octadecatrienoic acid	NA	NA
272C	alpha-selinene	NA	NA
2730C	9,12,15-octadecatrienoic acid, ethyl ester	NA	NA
2731C	9,12,15-octadecatrienoic acid, ethylester	NA	NA
2732C	9,12,15-octadecatrienol	NA	NA
2733C	A-germacrene	NA	NA
2734C	a heavy unsaturated ketone (rl=2369, m/z:41,126,97,53,69,81)	NA	NA
2735C	a hexnylbutyrate	NA	NA
2736C	a phenyletherester	NA	NA
2737C	a sesquiterpenic derivative (ri=2210, rn/z:41,43,187,202)	NA	NA
2738C	a,p-dimethylstyrene	NA	NA
2739C	∆- 3-carene	NA	NA
273C	alpha-terpinene	NA	NA
2740C	∆-cadinene	NA	NA
2741C	â1-epi-cubenol	NA	NA
2742C	â1s,cis-calamene	NA	NA
2743C	âalpha-bergamotene	NA	NA
2744C	âalpha-calacorene	NA	NA
2745C	âalpha-copaene	NA	NA
2746C	âalpha-selinene	NA	NA
2747C	âbeta-bisabolene	NA	NA
2748C	âbeta-bourbonene	NA	NA
2749C	âbeta-selinene	NA	NA
274C	alpha-terpineol	NA	NA
2750C	âcarotol	NA	NA
2751C	âcaryophylla-3,8(13)-dien-5-beta-ol	NA	NA
2752C	âcaryophylla-4(12),8(13)-dien-5beta-ol	NA	NA
2753C	âcaryophyllene oxide	NA	NA
2754C	âcaryophyllenol-ii	NA	NA
2755C	âcis-alpha-bisabolene	NA	NA
2756C	âcryptomerione	NA	NA
2757C	âcubenol	NA	NA
2758C	âdehydroaromadendrene	NA	NA
2759C	âdelta-cadinene	NA	NA
275C	alpha-terpineol/borneol	NA	NA
2760C	âisospathulenol	NA	NA
2761C	âmustakone	NA	NA
2762C	âspathulenol	NA	NA
2763C	âtrans-caryophyllene	NA	NA
2764C	abienol	NA	NA
2765C	abieta-7,13-diene	NA	NA
2766C	abieta-7,13-diene-3-one	NA	NA
2767C	abieta-8(14),13(15)-diene	NA	NA
2768C	abieta-8,12-diene	NA	NA
2769C	abietadiene	NA	NA
276C	alpha-terpinyl acetate	NA	NA
2770C	abietal	NA	NA
2771C	abietatrene	NA	NA
2772C	abietol	NA	NA
2773C	acarone	NA	NA
2774C	acenaphthene	NA	NA
2775C	acenaphthylene	NA	NA
2776C	acetaldehyde	NA	NA
2777C	aceteugenol	NA	NA
2778C	aceticÂ acidÂ octylÂ ester	NA	NA
2779C	acetoin	NA	NA
277C	alpha-terpinyl formate	NA	NA
2780C	acetone	NA	NA
2781C	acetone (solvent)	NA	NA
2782C	acetophenone	NA	NA
2783C	acetovanillone	NA	NA
2784C	acetyl dihydroalthene	NA	NA
2785C	acetyl eugenol	NA	NA
2786C	acetyl furan	NA	NA
2787C	acids	NA	NA
2788C	aciphyllene	NA	NA
2789C	acora-2,4-diene	NA	NA
278C	alpha-thujene	NA	NA
2790C	acora-2,4(15)-dien-11-ol	NA	NA
2791C	acora-3(10),14-diene	NA	NA
2792C	acora-3,5-dien-11-ol	NA	NA
2793C	acora-7(11),9-dien-2-one	NA	NA
2794C	acoradiene isomer	NA	NA
2795C	acoralpha-3,5-diene	NA	NA
2796C	acoralpha-3,7(14)-diene	NA	NA
2797C	acorenone	NA	NA
2798C	acorenone derivative (isomer)	NA	NA
2799C	acorone, isomer 1	NA	NA
279C	alpha-thujone	NA	NA
27C	(e)-cinnamaldehyde	NA	NA
2800C	acorone, isomer 2	NA	NA
2801C	ơ-3-carene	NA	NA
2802C	agarospiol	NA	NA
2803C	agarospirol	NA	NA
2804C	ageratochromene	NA	NA
2805C	albene	NA	NA
2806C	alcanes, alkenes	NA	NA
2807C	alcohol	NA	NA
2808C	alcohols	NA	NA
2809C	alcohols and phenols	NA	NA
280C	alpha-trans-bergamotene	NA	NA
2810C	aldehydes	NA	NA
2811C	aliphatic compounds	NA	NA
2812C	aliphatics	NA	NA
2813C	alismol	NA	NA
2814C	alkylangelate	NA	NA
2815C	alkyltiglate	NA	NA
2816C	alliphatic hydrocarbons c17-c30	NA	NA
2817C	allo-alloaromadendrene epoxide	NA	NA
2818C	allo-aramadendrene	NA	NA
2819C	allo-ariomadendrene	NA	NA
281C	alpha-trans-bergamotol	NA	NA
2820C	allo-aromadendene-7-ol	NA	NA
2821C	allo-aromadenderne	NA	NA
2822C	allo-aromadendr-9-ene	NA	NA
2823C	allo-aromadendrene oxide	NA	NA
2824C	allo-aromadendrene*	NA	NA
2825C	allo-aromadendrened	NA	NA
2826C	allo-aromadendreneepoxide	NA	NA
2827C	allo-aromadendreneoxide	NA	NA
2828C	allo-aromadenedrene	NA	NA
2829C	Allo-Aromadrendene	NA	NA
282C	alpha-ylangene	NA	NA
2830C	allo-aromandrene	NA	NA
2831C	allo-cedrol	NA	NA
2832C	allo-davanone	NA	NA
2833C	alloÂ aromadendrene	NA	NA
2834C	alloaromadendrene	NA	NA
2835C	alloaromadendrene oxide – (2)	NA	NA
2836C	alloaromadrene	NA	NA
2837C	allohimachalol	NA	NA
2838C	alloocimene	NA	NA
2839C	allyl cyclohexyl propanoate	NA	NA
283C	alpha-zingiberene	NA	NA
2840C	allyl isovalerate	NA	NA
2841C	allyl octanoate	NA	NA
2842C	allylhexanoate	NA	NA
2843C	allylisothiocynate	NA	NA
2844C	alpha--Muurolol	NA	NA
2845C	alpha- copaene	NA	NA
2846C	alpha- cubebene	NA	NA
2847C	alpha- guaiene	NA	NA
2848C	alpha- phellandrene	NA	NA
2849C	alpha- pinene	NA	NA
284C	amyl alcohol	NA	NA
2850C	alpha- selinene	NA	NA
2851C	alpha- thujene	NA	NA
2852C	alpha-(e)-ionone	NA	NA
2853C	alpha-10-di epi-cubenol	NA	NA
2854C	alpha-11-selinen-4-ol	NA	NA
2855C	alpha-acoradien	NA	NA
2856C	alpha-acoradiene	NA	NA
2857C	alpha-acoradiene`	NA	NA
2858C	alpha-acorenol	NA	NA
2859C	alpha-acorenol isomer	NA	NA
285C	amyl cinnamate	NA	NA
2860C	alpha-acorenol+ n.i.	NA	NA
2861C	alpha-acorenole	NA	NA
2862C	alpha-agarofuran	NA	NA
2863C	alpha-amyrenone	NA	NA
2864C	alpha-amyrin	NA	NA
2865C	alpha-ar-himachalene	NA	NA
2866C	alpha-asarone	NA	NA
2867C	alpha-atlantone	NA	NA
2868C	alpha-barbatene	NA	NA
2869C	alpha-bergamotal	NA	NA
286C	apiole	NA	NA
2870C	alpha-biabolol	NA	NA
2871C	alpha-bisabol-1-one	NA	NA
2872C	alpha-bisabolene oxide	NA	NA
2873C	alpha-bisabolo	NA	NA
2874C	alpha-bisabolol + other sesquiterpene derivatives	NA	NA
2875C	alpha-bisabolol oxide a	NA	NA
2876C	alpha-bisabolol oxide b	NA	NA
2877C	alpha-bisabolold	NA	NA
2878C	alpha-bisabololoxide	NA	NA
2879C	alpha-bisabololoxide a	NA	NA
287C	ar-curcumene	NA	NA
2880C	alpha-bisabolone	NA	NA
2881C	alpha-bisabolone oxide a	NA	NA
2882C	alpha-bisaboloneoxide a	NA	NA
2883C	alpha-bisaboloneoxide b	NA	NA
2884C	alpha-bisabolylacetate	NA	NA
2885C	alpha-bourbonene	NA	NA
2886C	alpha-Bulnesene epoxide	NA	NA
2887C	alpha-cadinene+alpha-calacorene	NA	NA
2888C	alpha-cadineno	NA	NA
2889C	alpha-cadinol + n.i. (m 220)	NA	NA
288C	aristolone	NA	NA
2890C	alpha-cadinol isomer	NA	NA
2891C	alpha-cadinolc	NA	NA
2892C	alpha-cadrol	NA	NA
2893C	alpha-calacorene-i	NA	NA
2894C	alpha-calacorene-ii	NA	NA
2895C	alpha-calacorene+alpha-agarofuran	NA	NA
2896C	alpha-calacrene	NA	NA
2897C	alpha-calamenene	NA	NA
2898C	alpha-calarorene	NA	NA
2899C	alpha-calcorene	NA	NA
289C	aromadendrene	NA	NA
28C	(e)-cinnamyl acetate	NA	NA
2900C	alpha-calocorene	NA	NA
2901C	alpha-camphene	NA	NA
2902C	alpha-camphenolicaldehyde	NA	NA
2903C	alpha-campholenalaldehyde	NA	NA
2904C	alpha-campholene aldehyde	NA	NA
2905C	alpha-campholene aldehyde (+ alpha-copaene)	NA	NA
2906C	alpha-campholeneÂ aldehyde	NA	NA
2907C	alpha-campholenealcohol	NA	NA
2908C	alpha-campholenol	NA	NA
2909C	alpha-camphonal	NA	NA
290C	aromadendrene oxide	NA	NA
2910C	alpha-camphonelal	NA	NA
2911C	alpha-cardinene	NA	NA
2912C	alpha-cardinol	NA	NA
2913C	alpha-cariophylene	NA	NA
2914C	alpha-caryophylladienol	NA	NA
2915C	alpha-caryophyllene alcohol	NA	NA
2916C	alpha-caryophyllenyl alcohol	NA	NA
2917C	alpha-cedranol	NA	NA
2918C	alpha-cedrene epoxide	NA	NA
2919C	alpha-cedrene isomer	NA	NA
291C	artemisia alcohol	NA	NA
2920C	alpha-cedrol	NA	NA
2921C	alpha-celinene	NA	NA
2922C	alpha-cendrene	NA	NA
2923C	alpha-chamigrene	NA	NA
2924C	alpha-chamipinene	NA	NA
2925C	alpha-cis-bergamotene	NA	NA
2926C	alpha-cis-santalol	NA	NA
2927C	alpha-citral	NA	NA
2928C	alpha-citronellol	NA	NA
2929C	alpha-coapaene	NA	NA
292C	artemisia ketone	NA	NA
2930C	alpha-colcorene	NA	NA
2931C	alpha-comphlenal	NA	NA
2932C	alpha-copaen	NA	NA
2933C	alpha-copaen-11-ol	NA	NA
2934C	alpha-copaen-8-ol	NA	NA
2935C	alpha-copaene/biphenyl	NA	NA
2936C	alpha-copaene+dihydroedulan-ii	NA	NA
2937C	alpha-copeane	NA	NA
2938C	alpha-corocalene	NA	NA
2939C	alpha-costol	NA	NA
293C	artemisiaacetate	NA	NA
2940C	alpha-cubebeno	NA	NA
2941C	alpha-cubene	NA	NA
2942C	alpha-cubenene	NA	NA
2943C	alpha-cubenol	NA	NA
2944C	alpha-cuparene	NA	NA
2945C	alpha-cuprenene+(e,e)-alpha-farnesene	NA	NA
2946C	alpha-curjunene	NA	NA
2947C	alpha-cyclocitral	NA	NA
2948C	alpha-cyclocostunolide	NA	NA
2949C	alpha-cyclogeraniol	NA	NA
294C	ar-tumerone	NA	NA
2950C	alpha-cyperone	NA	NA
2951C	alpha-decahydronaphthalene derivative	NA	NA
2952C	alpha-duprezianene	NA	NA
2953C	alpha-eksantalal	NA	NA
2954C	alpha-elaskene	NA	NA
2955C	alpha-elemene	NA	NA
2956C	alpha-elemol	NA	NA
2957C	alpha-epi-cadinol	NA	NA
2958C	alpha-epi-muurolol	NA	NA
2959C	alpha-eudesmol+valerianol	NA	NA
295C	ar-turmerol	NA	NA
2960C	alpha-eudesmyl acetate	NA	NA
2961C	alpha-farneseneÂ	NA	NA
2962C	alpha-fenchene (in mixture)	NA	NA
2963C	alpha-fenchocamphorone	NA	NA
2964C	alpha-fenchol acetate	NA	NA
2965C	alpha-fenchone	NA	NA
2966C	alpha-fenchyl alcohol	NA	NA
2967C	alpha-funebrene	NA	NA
2968C	alpha-guaiene oxide	NA	NA
2969C	alpha-guaiene*	NA	NA
296C	atlantone	NA	NA
2970C	alpha-guaiol	NA	NA
2971C	alpha-guajene	NA	NA
2972C	alpha-himachalene	NA	NA
2973C	alpha-humelene	NA	NA
2974C	alpha-humulene*	NA	NA
2975C	alpha-humuleneepoxide-i	NA	NA
2976C	alpha-humuleneepoxide-ii	NA	NA
2977C	alpha-irone	NA	NA
2978C	alpha-isophorone	NA	NA
2979C	alpha-kaurene	NA	NA
297C	azulene	NA	NA
2980C	alpha-kessyl acetate	NA	NA
2981C	alpha-kessyl alcohol	NA	NA
2982C	alpha-linolenic acid	NA	NA
2983C	alpha-linolinic acid	NA	NA
2984C	alpha-longifolene	NA	NA
2985C	alpha-longipine	NA	NA
2986C	alpha-maaliene	NA	NA
2987C	alpha-menthatriene	NA	NA
2988C	alpha-methyloctenol (two isomers)	NA	NA
2989C	alpha-murolene	NA	NA
298C	benzaldehyde	NA	NA
2990C	alpha-murolol	NA	NA
2991C	alpha-murrolene	NA	NA
2992C	alpha-muurelene	NA	NA
2993C	alpha-muurolen-15-al	NA	NA
2994C	alpha-muurolol*	NA	NA
2995C	alpha-myrcene	NA	NA
2996C	alpha-necrodol	NA	NA
2997C	alpha-necrodyl acetate	NA	NA
2998C	alpha-neo-clovene	NA	NA
2999C	alpha-neocallitropscene	NA	NA
299C	benzene acetaldehyde	NA	NA
29C	(e)-cinnamyl valerate	NA	NA
2C	(2e)-octen-1-ol	NA	NA
3000C	alpha-neoclovene	NA	NA
3001C	alpha-nonanone	NA	NA
3002C	alpha-ocimene	NA	NA
3003C	alpha-ocmeney	NA	NA
3004C	alpha-oxobisabolene	NA	NA
3005C	alpha-p-menthadienol	NA	NA
3006C	alpha-panasinsene	NA	NA
3007C	alpha-patchoulene	NA	NA
3008C	alpha-petasitene	NA	NA
3009C	alpha-phellandrene oxide	NA	NA
300C	benzenepropanal	NA	NA
3010C	alpha-phellandrene+alpha-terpinene	NA	NA
3011C	alpha-phellaplsrene	NA	NA
3012C	alpha-pinene + thujene	NA	NA
3013C	alpha-pinene epoxide	NA	NA
3014C	alpha-pinene oxide	NA	NA
3015C	alpha-pinene oxide isomer1	NA	NA
3016C	alpha-pinene+alpha-thujene	NA	NA
3017C	alpha-pineneâ	NA	NA
3018C	alpha-pineneoxide	NA	NA
3019C	alpha-pinocaweol	NA	NA
301C	benzocyclobutane	NA	NA
3020C	alpha-sabinene	NA	NA
3021C	alpha-santalal	NA	NA
3022C	alpha-santaldiol	NA	NA
3023C	alpha-santalen-12-one	NA	NA
3024C	alpha-santalol	NA	NA
3025C	alpha-santonin	NA	NA
3026C	alpha-sedrene	NA	NA
3027C	alpha-selina-11-en-4-alpha-ol	NA	NA
3028C	alpha-selina-11-en 4-ol	NA	NA
3029C	alpha-selinen-3-one	NA	NA
302C	benzyl alcohol	NA	NA
3030C	alpha-sesquiphellandrene	NA	NA
3031C	alpha-sinensal	NA	NA
3032C	alpha-teresantalic acid	NA	NA
3033C	alpha-termerone	NA	NA
3034C	alpha-terpenyl acetate	NA	NA
3035C	alpha-terpinen	NA	NA
3036C	alpha-terpinen-7-al	NA	NA
3037C	alpha-terpinene+1,4 cineole	NA	NA
3038C	alpha-terpinene+p-cymene	NA	NA
3039C	alpha-terpinenol	NA	NA
303C	benzyl benzoate	NA	NA
3040C	alpha-terpineol bc	NA	NA
3041C	alpha-terpineol+borneol	NA	NA
3042C	alpha-terpinolene	NA	NA
3043C	alpha-terpinyl isobutyrate	NA	NA
3044C	alpha-terpinyl methyl ether	NA	NA
3045C	alpha-terpinyl propionate	NA	NA
3046C	alpha-terthiophene	NA	NA
3047C	alpha-thujanol isomer	NA	NA
3048C	alpha-thujenea	NA	NA
3049C	alpha-thujone(cis)	NA	NA
304C	benzyl butyrate	NA	NA
3050C	alpha-tolualdehyde	NA	NA
3051C	alpha-trans-2-bergamotol	NA	NA
3052C	alpha-trans-bejarol	NA	NA
3053C	alpha-tumerone	NA	NA
3054C	alpha-turmerol	NA	NA
3055C	alpha-turmerone	NA	NA
3056C	alpha-umulene	NA	NA
3057C	alpha-vetivone	NA	NA
3058C	alpha-yalangene	NA	NA
3059C	alpha-zingibirene	NA	NA
305C	benzyl isovalerate	NA	NA
3060C	alpha -bisabolol	NA	NA
3061C	alpha -cadinol	NA	NA
3062C	alpha -caryophyllene	NA	NA
3063C	alpha -humulene	NA	NA
3064C	alpha -pinene	NA	NA
3065C	alpha -terpinene	NA	NA
3066C	alpha -terpineol	NA	NA
3067C	alpha -terpinolene	NA	NA
3068C	alpha -thujene	NA	NA
3069C	alpha -zingiberene	NA	NA
306C	benzyl nonanoate	NA	NA
3070C	alpha humulene	NA	NA
3071C	alpha longipinenea	NA	NA
3072C	alpha or beta-alaskene	NA	NA
3073C	alpha pinene	NA	NA
3074C	alpha terpineol	NA	NA
3075C	alpha thujene	NA	NA
3076C	alpha,p-dimethylstyrene	NA	NA
3077C	alpha−Εlemene	NA	NA
3078C	alphaâmuurolene	NA	NA
3079C	alphą-cadinol	NA	NA
307C	benzyl salicylate	NA	NA
3080C	alphą-cedrene	NA	NA
3081C	alphą-copaene	NA	NA
3082C	alphą-cubebene	NA	NA
3083C	alphą-humulene	NA	NA
3084C	alphą-pinene	NA	NA
3085C	alphą-thujene	NA	NA
3086C	alphą-zingiberene	NA	NA
3087C	alphalpha-acoradienea	NA	NA
3088C	alphalpha-terpineol	NA	NA
3089C	altractylone	NA	NA
308C	bergamale	NA	NA
3090C	ambrox	NA	NA
3091C	amorpha-4-en-10-alpha-ol	NA	NA
3092C	amorpha-4,11-diene	NA	NA
3093C	amorpha-4,7(11)-diene	NA	NA
3094C	amorpha-4,9-den-14-al	NA	NA
3095C	amorpha-4,9-dien-14-al	NA	NA
3096C	amorpha-4,9-dien-2-ol	NA	NA
3097C	amorpha-4,9-dien-2-ol germacra-4(15),5,10(14)-trien-1-alpha-ol	NA	NA
3098C	amorpha-4,9-dien-2 ol	NA	NA
3099C	amorphene-3-en-9-ol	NA	NA
309C	bergamotene	NA	NA
30C	(e)-citronellyl tiglate	NA	NA
3100C	amyl-2-methyl butyrate	NA	NA
3101C	amyl acetate	NA	NA
3102C	amyl benzoate	NA	NA
3103C	amyl furan	NA	NA
3104C	amyl hexanoate	NA	NA
3105C	amyl isobutyrate	NA	NA
3106C	amyl isovalerate	NA	NA
3107C	amyl propionate	NA	NA
3108C	amyl valerate	NA	NA
3109C	an acorene	NA	NA
310C	bergamotol acetate	NA	NA
3110C	an allo-ocimene	NA	NA
3111C	an amyl acetate	NA	NA
3112C	an amyl cinnamate (tent.)	NA	NA
3113C	an amyl valerate	NA	NA
3114C	an oxygenated diterpenoid, mwt = 290	NA	NA
3115C	an unsaturated or cyclic hydrocarbon	NA	NA
3116C	anastreptene	NA	NA
3117C	androencecalinol	NA	NA
3118C	anethol	NA	NA
3119C	anethole	NA	NA
311C	bergapten	NA	NA
3120C	angelicin	NA	NA
3121C	angelylangelate	NA	NA
3122C	anisaldehyde	NA	NA
3123C	anisic acid	NA	NA
3124C	anisketone	NA	NA
3125C	anisole	NA	NA
3126C	anisyl isobutyrate	NA	NA
3127C	anthracene	NA	NA
3128C	apathulenol	NA	NA
3129C	apiol dill	NA	NA
312C	beta- caryophyllene	NA	NA
3130C	aplotaxene	NA	NA
3131C	apocarotenoids	NA	NA
3132C	apodophyllone	NA	NA
3133C	apole	NA	NA
3134C	apritone	NA	NA
3135C	ar-abietatriene	NA	NA
3136C	ar-alpha-dehydrohimachalene	NA	NA
3137C	ar-curcumen-15-al	NA	NA
3138C	ar-curcumen-7-ol	NA	NA
3139C	ar-curcumene+beta-selinene	NA	NA
313C	beta-acoradiene	NA	NA
3140C	ar-dihydro-turmerone	NA	NA
3141C	ar-himachalene	NA	NA
3142C	ar-tumerol	NA	NA
3143C	ar-turmerone	NA	NA
3144C	arachidic acid	NA	NA
3145C	aristolediene	NA	NA
3146C	aristolene	NA	NA
3147C	aristoleneepoxide	NA	NA
3148C	aristolochene	NA	NA
3149C	arnicenone	NA	NA
314C	beta-atlantol	NA	NA
3150C	aromadandrene	NA	NA
3151C	aromadedrene	NA	NA
3152C	aromadenderene	NA	NA
3153C	aromadendra-1 (10), 4 (15)-diene	NA	NA
3154C	aromadendra-4,10(14)-diene	NA	NA
3155C	aromadendralpha-4,10(14)-diene	NA	NA
3156C	aromadendren epoxide	NA	NA
3157C	aromadendrene-5-ol	NA	NA
3158C	aromadendrene 3	NA	NA
3159C	aromadendrene epoxide	NA	NA
315C	beta-bisabolene	NA	NA
3160C	aromadendrene oxide– (2)	NA	NA
3161C	aromadendrenec	NA	NA
3162C	aromadenrene	NA	NA
3163C	Aromadrendrene	NA	NA
3164C	aromatic compounds	NA	NA
3165C	arteannuic alcohol	NA	NA
3166C	artedouglasia oxide c	NA	NA
3167C	artedouglosia oxide a	NA	NA
3168C	artedouglosia oxide d	NA	NA
3169C	artemesia alcohol	NA	NA
316C	beta-bisabolol	NA	NA
3170C	artemesia ketone	NA	NA
3171C	artemiseole	NA	NA
3172C	artemisia alcohol+camphenilone	NA	NA
3173C	artemisia triene	NA	NA
3174C	artemisiatriene	NA	NA
3175C	artemisyl acetate	NA	NA
3176C	artemisylacetate	NA	NA
3177C	artmisia ketone	NA	NA
3178C	ascaridol	NA	NA
3179C	ascaridole	NA	NA
317C	beta-bourbonene	NA	NA
3180C	atractylone	NA	NA
3181C	avandulyl acetate	NA	NA
3182C	avocadenofuran	NA	NA
3183C	avocadienofuran	NA	NA
3184C	avocadofuran	NA	NA
3185C	avocadynofuran	NA	NA
3186C	b-copaene	NA	NA
3187C	baeckeol	NA	NA
3188C	baeckeol methyl ether	NA	NA
3189C	baeckeol mettyl ether	NA	NA
318C	beta-cadinene	NA	NA
3190C	behenic acid	NA	NA
3191C	bejarol derivative	NA	NA
3192C	bejarol isomer	NA	NA
3193C	benayl-2-methylbutyrate	NA	NA
3194C	bennzyl benzoate	NA	NA
3195C	benzenacetaldehyde	NA	NA
3196C	benzene	NA	NA
3197C	benzene dicarboxylic acid derivative	NA	NA
3198C	benzenemethanethiola	NA	NA
3199C	benzenoid compounds	NA	NA
319C	beta-caryophyllene	NA	NA
31C	(e)-foeniculin	NA	NA
3200C	benzofuran	NA	NA
3201C	benzoic acid	NA	NA
3202C	benzonitrile	NA	NA
3203C	benzophenone	NA	NA
3204C	benzothiajole	NA	NA
3205C	benzothiazole	NA	NA
3206C	Benzoyl acetone	NA	NA
3207C	benzyl	NA	NA
3208C	benzyl-2-methylbutyrate	NA	NA
3209C	benzyl-2-methylbutyrate + phenylethyl isobutyrate	NA	NA
320C	beta-caryophyllene alcohol	NA	NA
3210C	benzyl-3-hydroxybutyrate	NA	NA
3211C	benzyl acetate	NA	NA
3212C	benzyl acetone	NA	NA
3213C	benzyl butanoate	NA	NA
3214C	benzyl cinnamate	NA	NA
3215C	benzyl crotonate	NA	NA
3216C	benzyl cyanide	NA	NA
3217C	benzyl dodecanoate	NA	NA
3218C	benzyl ethyl ketone	NA	NA
3219C	benzyl formate	NA	NA
321C	beta-caryophyllene oxide	NA	NA
3220C	benzyl hexanoate	NA	NA
3221C	benzyl isobutyrate	NA	NA
3222C	benzyl isothiocyanate	NA	NA
3223C	benzyl isothiocynate	NA	NA
3224C	benzyl isovalerate+geranyl 2-methylbutyrate	NA	NA
3225C	benzyl isovalorate	NA	NA
3226C	benzyl nitrite	NA	NA
3227C	benzyl propanoate	NA	NA
3228C	benzyl propionate	NA	NA
3229C	benzyl salicyclate	NA	NA
322C	beta-cedren-9-one	NA	NA
3230C	benzyl tiglate	NA	NA
3231C	benzyl valerate	NA	NA
3232C	benzylmethylchetone	NA	NA
3233C	bergamal	NA	NA
3234C	bergamotene (z,alpha,trans)	NA	NA
3235C	berol	NA	NA
3236C	beta- cadinene	NA	NA
3237C	beta- elemene	NA	NA
3238C	beta- pinene	NA	NA
3239C	beta- selinene	NA	NA
323C	beta-cedrene	NA	NA
3240C	beta-(10)-aristolene	NA	NA
3241C	beta-(e)-ionone	NA	NA
3242C	beta-(z)-curcumen-12-ol	NA	NA
3243C	beta-(z)-ocimene	NA	NA
3244C	beta-4(15)-cubebene	NA	NA
3245C	beta-acoradienol	NA	NA
3246C	beta-acorenol	NA	NA
3247C	beta-agarofuran	NA	NA
3248C	beta-alaskene	NA	NA
3249C	beta-amorphene	NA	NA
324C	beta-cedreneepoxide	NA	NA
3250C	beta-amyrin	NA	NA
3251C	beta-asarone	NA	NA
3252C	beta-atlantone	NA	NA
3253C	beta-barbatene	NA	NA
3254C	beta-bergamotene	NA	NA
3255C	beta-betulenal	NA	NA
3256C	beta-biotol	NA	NA
3257C	beta-bisabolen-12-ol	NA	NA
3258C	beta-bisabolenal	NA	NA
