Compound_identifier,original_name,clean_name,cid
C2596,"6,10,14-trimethyl 2-pentadecanone","6,10,14-trimethyl 2-pentadecanone",NA
C2597,"6,10,14-trimethylpentadecan-2-ol","6,10,14-trimethylpentadecan-2-ol",NA
C194,"6,10,14-trimethylpentadecan-2-one","6,10,14-trimethylpentadecan-2-one",NA
C2598,"6,10,14-trimethylpentadecanone","6,10,14-trimethylpentadecanone",NA
C2599,"6,10,14 trimethyl-2-pentadecanone","6,10,14 trimethyl-2-pentadecanone",NA
C2600,"6,10,14 trimethyl-2 pentadecanone","6,10,14 trimethyl-2 pentadecanone",NA
C2601,"6,11-oxido acor-4-ene","6,11-oxido acor-4-ene",NA
C2602,"6,3,4-trimetylbenzaldehyde","6,3,4-trimetylbenzaldehyde",NA
C2603,"6,6,10-trimethyl-2-decalone","6,6,10-trimethyl-2-decalone",NA
C2604,"6,7-dehydroferruginol","6,7-dehydroferruginol",NA
C2605,"6,7-dimethoxy-2,2-(2h)-benzopyran","6,7-dimethoxy-2,2-(2h)-benzopyran",NA
C2606,"6,7-epoxyhimachalene","6,7-epoxyhimachalene",NA
C2607,"6,7-epoxymyrcene","6,7-epoxymyrcene",NA
C2608,"6,9-epoxyfarnesa-1,7(14),10-trien-3-ol + 3-epi-6,9-epoxyfarnesa-1,7(14),10-trien-3-ol","6,9-epoxyfarnesa-1,7(14),10-trien-3-ol + 3-epi-6,9-epoxyfarnesa-1,7(14),10-trien-3-ol",NA
C2609,"6,9-guaiadiene","6,9-guaiadiene",NA
C2610,"6r,7r-bisabolone","6r,7r-bisabolone",NA
C2611,"6s,7r-bisabolone","6s,7r-bisabolone",NA
C2612,"6s,7r bisabolone","6s,7r bisabolone",NA
C2613,"6z,10z-pseudophytol","6z,10z-pseudophytol",NA
C2614,7-alpha-[h]-silphiperfol-5-ene,7-alpha-[h]-silphiperfol-5-ene,NA
C2615,7-alpha-h-silphiperfol-5-ene,7-alpha-h-silphiperfol-5-ene,NA
C204,7-alpha-h-silphiperphol-5-ene,7-alpha-h-silphiperphol-5-ene,NA
C2616,7-alpha-hydroxymanool,7-alpha-hydroxymanool,NA
C2617,7-beta-h-silphiperfol-5-ene,7-beta-h-silphiperfol-5-ene,NA
C2618,7-beta-h-silphiperol-5-ene,7-beta-h-silphiperol-5-ene,NA
C2619,7-di-epi-beta-cedrene,7-di-epi-beta-cedrene,NA
C2620,"7-epi-1,2-dehydrosesquicineole","7-epi-1,2-dehydrosesquicineole",NA
C2621,"7-epi-6,10-epoxybisabol-2-en- or -3-en-12-al","7-epi-6,10-epoxybisabol-2-en-or-3-en-12-al",NA
C2622,7-epi-alpha-cedrene,7-epi-alpha-cedrene,NA
C2624,7-epi-alpha-eudesrnol,7-epi-alpha-eudesrnol,NA
C2625,7-epi-amiteol,7-epi-amiteol,NA
C2626,7-epi-bisabolone,7-epi-bisabolone,NA
C2627,7-epi-gamma-eudesmol,7-epi-gamma-eudesmol,NA
C2628,7-epi-gamma-sudesmol,7-epi-gamma-sudesmol,NA
C2629,7-epi-helifolen-15-al,7-epi-helifolen-15-al,NA
C2630,7-epi-jasmonic acid,7-epi-jasmonic acid,NA
C2633,7-epi-y-eudesmol,7-epi-y-eudesmol,NA
C2634,"7-ethyl-1,4-dimethylazulene","7-ethyl-1,4-dimethylazulene",NA
C2635,"7-ethyl-3,6-dihydro-1,4-dimethylazulene","7-ethyl-3,6-dihydro-1,4-dimethylazulene",NA
C2636,"7-ethyl-5,6-dihydro-1,4-dimethylazulene","7-ethyl-5,6-dihydro-1,4-dimethylazulene",NA
C2638,"7-ethyl-l,4-dimethyl-azulene","7-ethyl-l,4-dimethyl-azulene",NA
C2639,"7-hydroxy-2,2-dimethylchromene","7-hydroxy-2,2-dimethylchromene",NA
C2640,"7-hydroxyl-2,2-dimethylchromene","7-hydroxyl-2,2-dimethylchromene",NA
C2641,"7-isobutyryloxy-8,9-didehydrothymolisobutyrate","7-isobutyryloxy-8,9-didehydrothymolisobutyrate",NA
C206,7-isobutyryloxythymolisobutyrate,7-isobutyryloxythymolisobutyrate,NA
C2642,7-isobutyryloxythymolmethylether,7-isobutyryloxythymolmethylether,NA
C2643,7-isoprenyloxycoumarin,7-isoprenyloxycoumarin,NA
C2645,7-methoxy-2-dimethy1-6-vinyl-2h-chromene,7-methoxy-2-dimethy1-6-vinyl-2h-chromene,NA
C2647,"7-phenylhept-2-ena-4,6-diynyl acetate","7-phenylhept-2-ena-4,6-diynyl acetate",NA
C2649,7 epi-alpha-eudesmol,7 epi-alpha-eudesmol,NA
C2650,7 epi-alpha-selinene,7 epi-alpha-selinene,NA
C2651,"7,12-dehydro-5,6,7,8-tetrahydrochamazulene","7,12-dehydro-5,6,7,8-tetrahydrochamazulene",NA
C2652,"7,3,4-trimetylbenzaldehyde","7,3,4-trimetylbenzaldehyde",NA
C2653,"7,8-epoxy-a-ionone*","7,8-epoxy-a-ionone",NA
C2654,"7alphah,10betah-cadina-1(6),4-diene","7alphah,10betah-cadina-1(6),4-diene",NA
C203,"7alphah,10deltah-cadina-1(6),4-diene","7alphah,10deltah-cadina-1(6),4-diene",NA
C2656,8-alpha-11-elemenediol,8-alpha-11-elemenediol,NA
C2657,8-alpha-11-elemodiol,8-alpha-11-elemodiol,NA
C2658,8-alpha-acetoxielemol,8-alpha-acetoxielemol,NA
C2659,8-beta-duprezianol,8-beta-duprezianol,NA
C2660,8-beta-hydroxyisopimarene,8-beta-hydroxyisopimarene,NA
C2661,8-beta-hydroxysandaracopimarene,8-beta-hydroxysandaracopimarene,NA
C2662,"8-cedren-1,3-ol","8-cedren-1,3-ol",NA
C2666,8-hydroxcyclo isolongifolol,8-hydroxcyclo isolongifolol,NA
C207,8-hydroxy bicyclogermacrene*,8-hydroxy bicyclogermacrene,NA
C2667,8-hydroxycarvone,8-hydroxycarvone,NA
C2668,8-hydroxyisobornyl isobutyrate,8-hydroxyisobornyl isobutyrate,NA
C2670,"8(14),15-sandaracopimaradien","8(14),15-sandaracopimaradien",NA
C2671,8(15)-cedren-9-alpha-yl-acetate,8(15)-cedren-9-alpha-yl-acetate,NA
C2672,8(15)-dien-5-p-ol,8(15)-dien-5-p-ol,NA
C2673,"8,10-heptadecadiene-4,6-diyne-1,12-diol","8,10-heptadecadiene-4,6-diyne-1,12-diol",NA
C2674,"8,10-heptadecane","8,10-heptadecane",NA
C2675,"8,12-drimen-11-ol","8,12-drimen-11-ol",NA
C2676,"8,12-epoxy-14-labden-13-ol","8,12-epoxy-14-labden-13-ol",NA
C2677,"8,12-epoxylabd-14-en-13-ol","8,12-epoxylabd-14-en-13-ol",NA
C2678,"8,12-epoxylabd-14-en-13-ol isomer","8,12-epoxylabd-14-en-13-ol isomer",NA
C2679,"8,12.xi.-epoxyiabd-l4-en-l3.xi.-ol","8,12.xi.-epoxyiabd-l4-en-l3.xi.-ol",NA
C2680,"8,13-dihydroxybisabola-2,10-diene","8,13-dihydroxybisabola-2,10-diene",NA
C2681,"8,13-epoxy-15,16-dinorlabd-12-ene","8,13-epoxy-15,16-dinorlabd-12-ene",NA
C2682,"8,3-epoxy-15,16-dinorlab-12-ene","8,3-epoxy-15,16-dinorlab-12-ene",NA
C2683,"8,3,4-trimetylbenzaldehyde","8,3,4-trimetylbenzaldehyde",NA
C2684,"8,9-dehydrothymol","8,9-dehydrothymol",NA
C2685,"8,9-dehydrothymyl-2-methylbutyrate","8,9-dehydrothymyl-2-methylbutyrate",NA
C2686,"8,9-dehydrothymyl angelate","8,9-dehydrothymyl angelate",NA
C2687,"8,9-dehydrothymylisobutyrate","8,9-dehydrothymylisobutyrate",NA
C2688,"8,9-dehydrothymylisovalerate","8,9-dehydrothymylisovalerate",NA
C2689,"8,9-dehydrothymylmethacrylate","8,9-dehydrothymylmethacrylate",NA
C2690,"8,9-dehydrothymyltiglate","8,9-dehydrothymyltiglate",NA
C2691,"8,9-didehydrothymolisobutyrate","8,9-didehydrothymolisobutyrate",NA
C2692,"8,9-didehydrothymolmethyl ether","8,9-didehydrothymolmethyl ether",NA
C2693,"8,9-limonene epoxide-i","8,9-limonene epoxide-i",NA
C2694,"8,9-limonene epoxide-ii","8,9-limonene epoxide-ii",NA
C2695,"8alpha,13-oxy-14-en-epilabdane","8alpha,13-oxy-14-en-epilabdane",NA
C2696,"9-(15,16-dihydro-15-methylene-geranyl)-alpha-terpinene","9-(15,16-dihydro-15-methylene-geranyl)-alpha-terpinene",NA
C2697,"9-(15,16-dihydro-15-methylene-geranyl)-p-cymene","9-(15,16-dihydro-15-methylene-geranyl)-p-cymene",NA
C2698,9-(2-methylbutyryloxy)thymol isobutyrate,9-(2-methylbutyryloxy)thymol isobutyrate,NA
C2699,9-(2-methylbutyryloxy)thymol methylether,9-(2-methylbutyryloxy)thymol methylether,NA
C2700,9-(z)-tricosene,9-(Z)-tricosene,NA
C209,9-aristolen-1-alpha-ol,9-aristolen-1-alpha-ol,NA
C2706,9-epi-beta-caryophyllene,9-epi-beta-caryophyllene,NA
C2707,"9-epi-caryophylla-1(12),8(15)-diene-14-ol","9-epi-caryophylla-1(12),8(15)-diene-14-ol",NA
C2708,9-epi-e-caryophyllene,9-epi-e-caryophyllene,NA
C2709,9-epi-presilphiperfolan-1-ol,9-epi-presilphiperfolan-1-ol,NA
C2711,9-hexacosane,9-hexacosane,NA
C2713,9-hexadecanoic acid,9-hexadecanoic acid,NA
C2715,9-isobutyryloxy thymol isobutyrate,9-isobutyryloxy thymol isobutyrate,NA
C2716,9-isobutyryloxy thymol methylether,9-isobutyryloxy thymol methylether,NA
C2717,9-isovaleroxy thymol isobutyrate,9-isovaleroxy thymol isobutyrate,NA
C2718,9-isovaleroxy thymol methyl ether,9-isovaleroxy thymol methyl ether,NA
C2723,9-oxopatchoulol,9-oxopatchoulol,NA
C2726,"9,10-dehydroaromadendrene","9,10-dehydroaromadendrene",NA
C2727,"9,10-epoxy isoaromadendrene","9,10-epoxy isoaromadendrene",NA
C208,"9,12-octadecadienoic acid","9,12-octadecadienoic acid",NA
C2728,"9,12-octadecadienol","9,12-octadecadienol",NA
C2729,"9,12,15-octadecatrienoic acid","9,12,15-octadecatrienoic acid",NA
C2730,"9,12,15-octadecatrienoic acid, ethyl ester","9,12,15-octadecatrienoic acid, ethyl ester",NA
C2731,"9,12,15-octadecatrienoic acid, ethylester","9,12,15-octadecatrienoic acid, ethylester",NA
C2732,"9,12,15-octadecatrienol","9,12,15-octadecatrienol",NA
C2733,A-germacrene,A-germacrene,NA
C2734,"a heavy unsaturated ketone (rl=2369, m/z:41,126,97,53,69,81)","a heavy unsaturated ketone (rl=2369, m/z:41,126,97,53,69,81)",NA
C2735,a hexnylbutyrate,a hexnylbutyrate,NA
C2736,a phenyletherester,a phenyletherester,NA
C2737,"a sesquiterpenic derivative (ri=2210, rn/z:41,43,187,202)","a sesquiterpenic derivative (ri=2210, rn/z:41,43,187,202)",NA
C2738,"a,p-dimethylstyrene","a,p-dimethylstyrene",NA
C2765,"abieta-7,13-diene","abieta-7,13-diene",NA
C2766,"abieta-7,13-diene-3-one","abieta-7,13-diene-3-one",NA
C2767,"abieta-8(14),13(15)-diene","abieta-8(14),13(15)-diene",NA
C2768,"abieta-8,12-diene","abieta-8,12-diene",NA
C2771,abietatrene,abietatrene,NA
C2773,acarone,acarone,NA
C2781,acetone (solvent),acetone (solvent),NA
C2784,acetyl dihydroalthene,acetyl dihydroalthene,NA
C2787,acids,acids,NA
C2789,"acora-2,4-diene","acora-2,4-diene",NA
C2790,"acora-2,4(15)-dien-11-ol","acora-2,4(15)-dien-11-ol",NA
C2791,"acora-3(10),14-diene","acora-3(10),14-diene",NA
C2792,"acora-3,5-dien-11-ol","acora-3,5-dien-11-ol",NA
C216,"acora-3,5-diene-11-ol","acora-3,5-diene-11-ol",NA
C2793,"acora-7(11),9-dien-2-one","acora-7(11),9-dien-2-one",NA
C2794,acoradiene isomer,acoradiene isomer,NA
C2795,"acoralpha-3,5-diene","acoralpha-3,5-diene",NA
C2796,"acoralpha-3,7(14)-diene","acoralpha-3,7(14)-diene",NA
C2798,acorenone derivative (isomer),acorenone derivative (isomer),NA
C2799,"acorone, isomer 1","acorone, isomer 1",NA
C2800,"acorone, isomer 2","acorone, isomer 2",NA
C2802,agarospiol,agarospiol,NA
C2806,"alcanes, alkenes","alcanes, alkenes",NA
C2809,alcohols and phenols,alcohols and phenols,NA
C2810,aldehydes,aldehydes,NA
C2811,aliphatic compounds,aliphatic compounds,NA
C219,aliphatic hydrocarbons,aliphatic hydrocarbons,NA
C220,alkane and alkene,alkane and alkene,NA
C2814,alkylangelate,alkylangelate,NA
C2815,alkyltiglate,alkyltiglate,NA
C2816,alliphatic hydrocarbons c17-c30,alliphatic hydrocarbons c17-c30,NA
C2817,allo-alloaromadendrene epoxide,allo-alloaromadendrene epoxide,NA
C221,allo-ammadendrene,allo-ammadendrene,NA
C2818,allo-aramadendrene,allo-aramadendrene,NA
C2819,allo-ariomadendrene,allo-ariomadendrene,NA
C222,allo-aromadandrene,allo-aromadandrene,NA
C2820,allo-aromadendene-7-ol,allo-aromadendene-7-ol,NA
C2821,allo-aromadenderne,allo-aromadenderne,NA
C2822,allo-aromadendr-9-ene,allo-aromadendr-9-ene,NA
C2823,allo-aromadendrene oxide,allo-aromadendrene oxide,NA
C2825,allo-aromadendrened,allo-aromadendrened,NA
C2826,allo-aromadendreneepoxide,allo-aromadendreneepoxide,NA
C2827,allo-aromadendreneoxide,allo-aromadendreneoxide,NA
C2828,allo-aromadenedrene,allo-aromadenedrene,NA
C2829,Allo-Aromadrendene,Allo-Aromadrendene,NA
C2830,allo-aromandrene,allo-aromandrene,NA
C2832,allo-davanone,allo-davanone,NA
C2833,allo? aromadendrene,allo aromadendrene,NA
C2835,alloaromadendrene oxide ? (2),alloaromadendrene oxide-(2),NA
C2836,alloaromadrene,alloaromadrene,NA
C2837,allohimachalol,allohimachalol,NA
C2839,allyl cyclohexyl propanoate,allyl cyclohexyl propanoate,NA
C2843,allylisothiocynate,allylisothiocynate,NA
C2853,alpha-10-di epi-cubenol,alpha-10-di epi-cubenol,NA
C2854,alpha-11-selinen-4-ol,alpha-11-selinen-4-ol,NA
C2855,alpha-acoradien,alpha-acoradien,NA
C2857,alpha-acoradiene`,alpha-acoradiene`,NA
C2858,alpha-acorenol,alpha-acorenol,NA
C2859,alpha-acorenol isomer,alpha-acorenol isomer,NA
C2860,alpha-acorenol+ n.i.,alpha-acorenol+ n.i.,NA
C2861,alpha-acorenole,alpha-acorenole,NA
C2862,alpha-agarofuran,alpha-agarofuran,NA
C228,alpha-amorphene,alpha-amorphene,NA
C2865,alpha-ar-himachalene,alpha-ar-himachalene,NA
C2867,alpha-atlantone,alpha-atlantone,NA
C2869,alpha-bergamotal,alpha-bergamotal,NA
C2870,alpha-biabolol,alpha-biabolol,NA
C2871,alpha-bisabol-1-one,alpha-bisabol-1-one,NA
C2872,alpha-bisabolene oxide,alpha-bisabolene oxide,NA
C2873,alpha-bisabolo,alpha-bisabolo,NA
C2874,alpha-bisabolol + other sesquiterpene derivatives,alpha-bisabolol + other sesquiterpene derivatives,NA
C2877,alpha-bisabolold,alpha-bisabolold,NA
C2878,alpha-bisabololoxide,alpha-bisabololoxide,NA
C2879,alpha-bisabololoxide a,alpha-bisabololoxide a,NA
C233,alpha-bisabololoxide b,alpha-bisabololoxide b,NA
C2880,alpha-bisabolone,alpha-bisabolone,NA
C2881,alpha-bisabolone oxide a,alpha-bisabolone oxide a,NA
C2882,alpha-bisaboloneoxide a,alpha-bisaboloneoxide a,NA
C2883,alpha-bisaboloneoxide b,alpha-bisaboloneoxide b,NA
C2884,alpha-bisabolylacetate,alpha-bisabolylacetate,NA
C2886,alpha-Bulnesene epoxide,alpha-Bulnesene epoxide,NA
C2887,alpha-cadinene+alpha-calacorene,alpha-cadinene+alpha-calacorene,NA
C2888,alpha-cadineno,alpha-cadineno,NA
C2889,alpha-cadinol + n.i. (m? 220),alpha-cadinol + n.i. (m+220),NA
C2890,alpha-cadinol isomer,alpha-cadinol isomer,NA
C2891,alpha-cadinolc,alpha-cadinolc,NA
C2892,alpha-cadrol,alpha-cadrol,NA
C2893,alpha-calacorene-i,alpha-calacorene-i,NA
C2894,alpha-calacorene-ii,alpha-calacorene-ii,NA
C2895,alpha-calacorene+alpha-agarofuran,alpha-calacorene+alpha-agarofuran,NA
C238,alpha-calacorene+n.i. m+220,alpha-calacorene+n.i. m+220,NA
C2896,alpha-calacrene,alpha-calacrene,NA
C2897,alpha-calamenene,alpha-calamenene,NA
C2898,alpha-calarorene,alpha-calarorene,NA
C2899,alpha-calcorene,alpha-calcorene,NA
C2900,alpha-calocorene,alpha-calocorene,NA
C2901,alpha-camphene,alpha-camphene,NA
C2902,alpha-camphenolicaldehyde,alpha-camphenolicaldehyde,NA
C239,alpha-campholena,alpha-campholena,NA
C2903,alpha-campholenalaldehyde,alpha-campholenalaldehyde,NA
C2905,alpha-campholene aldehyde (+ alpha-copaene),alpha-campholene aldehyde (+ alpha-copaene),NA
C2907,alpha-campholenealcohol,alpha-campholenealcohol,NA
C241,alpha-campholenicaldehyde,alpha-campholenicaldehyde,NA
C2909,alpha-camphonal,alpha-camphonal,NA
C2910,alpha-camphonelal,alpha-camphonelal,NA
C2911,alpha-cardinene,alpha-cardinene,NA
C2912,alpha-cardinol,alpha-cardinol,NA
C2913,alpha-cariophylene,alpha-cariophylene,NA
C2914,alpha-caryophylladienol,alpha-caryophylladienol,NA
C2916,alpha-caryophyllenyl alcohol,alpha-caryophyllenyl alcohol,NA
C2917,alpha-cedranol,alpha-cedranol,NA
C2919,alpha-cedrene isomer,alpha-cedrene isomer,NA
C2921,alpha-celinene,alpha-celinene,NA
C2922,alpha-cendrene,alpha-cendrene,NA
C2924,alpha-chamipinene,alpha-chamipinene,NA
C2925,alpha-cis-bergamotene,alpha-cis-bergamotene,NA
C2926,alpha-cis-santalol,alpha-cis-santalol,NA
C2929,alpha-coapaene,alpha-coapaene,NA
C2930,alpha-colcorene,alpha-colcorene,NA
C2931,alpha-comphlenal,alpha-comphlenal,NA
C2932,alpha-copaen,alpha-copaen,NA
C2933,alpha-copaen-11-ol,alpha-copaen-11-ol,NA
C2935,alpha-copaene/biphenyl,alpha-copaene/biphenyl,NA
C2936,alpha-copaene+dihydroedulan-ii,alpha-copaene+dihydroedulan-ii,NA
C245,alpha-copane,alpha-copane,NA
C2937,alpha-copeane,alpha-copeane,NA
C2939,alpha-costol,alpha-costol,NA
C2940,alpha-cubebeno,alpha-cubebeno,NA
C2941,alpha-cubene,alpha-cubene,NA
C2943,alpha-cubenol,alpha-cubenol,NA
C2944,alpha-cuparene,alpha-cuparene,NA
C2945,"alpha-cuprenene+(e,e)-alpha-farnesene","alpha-cuprenene+(E,E)-alpha-farnesene",NA
C2946,alpha-curjunene,alpha-curjunene,NA
C2951,alpha-decahydronaphthalene derivative,alpha-decahydronaphthalene derivative,NA
C248,alpha-dehydro-ar-himachalene,alpha-dehydro-ar-himachalene,NA
C2952,alpha-duprezianene,alpha-duprezianene,NA
C2953,alpha-eksantalal,alpha-eksantalal,NA
C2954,alpha-elaskene,alpha-elaskene,NA
C2955,alpha-elemene,alpha-elemene,NA
C2957,alpha-epi-cadinol,alpha-epi-cadinol,NA
C2959,alpha-eudesmol+valerianol,alpha-eudesmol+valerianol,NA
C2960,alpha-eudesmyl acetate,alpha-eudesmyl acetate,NA
C2962,alpha-fenchene (in mixture),alpha-fenchene (in mixture),NA
C2964,alpha-fenchol acetate,alpha-fenchol acetate,NA
C2967,alpha-funebrene,alpha-funebrene,NA
C2968,alpha-guaiene oxide,alpha-guaiene oxide,NA
C2970,alpha-guaiol,alpha-guaiol,NA
C2973,alpha-humelene,alpha-humelene,NA
C258,alpha-humulene+(z)-methyl isoeugenol,alpha-humulene+(Z)-methyl isoeugenol,NA
C2975,alpha-humuleneepoxide-i,alpha-humuleneepoxide-i,NA
C2976,alpha-humuleneepoxide-ii,alpha-humuleneepoxide-ii,NA
C260,alpha-isocomene,alpha-isocomene,NA
C2980,alpha-kessyl acetate,alpha-kessyl acetate,NA
C3077,alpha??lemene,alpha-lemene,NA
C2983,alpha-linolinic acid,alpha-linolinic acid,NA
C2984,alpha-longifolene,alpha-longifolene,NA
C2985,alpha-longipine,alpha-longipine,NA
C2986,alpha-maaliene,alpha-maaliene,NA
C2987,alpha-menthatriene,alpha-menthatriene,NA
C2988,alpha-methyloctenol (two isomers),alpha-methyloctenol (two isomers),NA
C2989,alpha-murolene,alpha-murolene,NA
C2990,alpha-murolol,alpha-murolol,NA
C2991,alpha-murrolene,alpha-murrolene,NA
C2992,alpha-muurelene,alpha-muurelene,NA
C2993,alpha-muurolen-15-al,alpha-muurolen-15-al,NA
C263,alpha-muurolol,alpha-muurolol,NA
C2994,alpha-muurolol*,alpha-muurolol,NA
C2844,alpha--Muurolol,alpha-Muurolol,NA
C2996,alpha-necrodol,alpha-necrodol,NA
C2997,alpha-necrodyl acetate,alpha-necrodyl acetate,NA
C2998,alpha-neo-clovene,alpha-neo-clovene,NA
C2999,alpha-neocallitropscene,alpha-neocallitropscene,NA
C3000,alpha-neoclovene,alpha-neoclovene,NA
C3001,alpha-nonanone,alpha-nonanone,NA
C3003,alpha-ocmeney,alpha-ocmeney,NA
C3004,alpha-oxobisabolene,alpha-oxobisabolene,NA
C264,alpha-p-dimethylstyrene,alpha-p-dimethylstyrene,NA
C3005,alpha-p-menthadienol,alpha-p-menthadienol,NA
C3008,alpha-petasitene,alpha-petasitene,NA
C267,alpha-phellandrene-8-ol,alpha-phellandrene-8-ol,NA
C266,alpha-phellandrene epoxide,alpha-phellandrene epoxide,NA
C3009,alpha-phellandrene oxide,alpha-phellandrene oxide,NA
C3010,alpha-phellandrene+alpha-terpinene,alpha-phellandrene+alpha-terpinene,NA
C3011,alpha-phellaplsrene,alpha-phellaplsrene,NA
C3012,alpha-pinene + thujene,alpha-pinene + thujene,NA
C3015,alpha-pinene oxide isomer1,alpha-pinene oxide isomer1,NA
C269,alpha-pinene oxide isomer2,alpha-pinene oxide isomer2,NA
C3016,alpha-pinene+alpha-thujene,alpha-pinene+alpha-thujene,NA
C3019,alpha-pinocaweol,alpha-pinocaweol,NA
C3023,alpha-santalen-12-one,alpha-santalen-12-one,NA
C3026,alpha-sedrene,alpha-sedrene,NA
C3027,alpha-selina-11-en-4-alpha-ol,alpha-selina-11-en-4-alpha-ol,NA
C271,alpha-selina-11-en-4-ol,alpha-selina-11-en-4-ol,NA
C3028,alpha-selina-11-en 4-ol,alpha-selina-11-en 4-ol,NA
C3029,alpha-selinen-3-one,alpha-selinen-3-one,NA
C3030,alpha-sesquiphellandrene,alpha-sesquiphellandrene,NA
C3033,alpha-termerone,alpha-termerone,NA
C3034,alpha-terpenyl acetate,alpha-terpenyl acetate,NA
C3037,"alpha-terpinene+1,4 cineole","alpha-terpinene+1,4 cineole",NA
C3038,alpha-terpinene+p-cymene,alpha-terpinene+p-cymene,NA
C3040,alpha-terpineol bc,alpha-terpineol bc,NA
C275,alpha-terpineol/borneol,alpha-terpineol/borneol,NA
C3041,alpha-terpineol+borneol,alpha-terpineol+borneol,NA
C3044,alpha-terpinyl methyl ether,alpha-terpinyl methyl ether,NA
C3047,alpha-thujanol isomer,alpha-thujanol isomer,NA
C3048,alpha-thujenea,alpha-thujenea,NA
C3049,alpha-thujone(cis),alpha-thujone(cis),NA
C3051,alpha-trans-2-bergamotol,alpha-trans-2-bergamotol,NA
C3052,alpha-trans-bejarol,alpha-trans-bejarol,NA
C281,alpha-trans-bergamotol,alpha-trans-bergamotol,NA
C3053,alpha-tumerone,alpha-tumerone,NA
C3054,alpha-turmerol,alpha-turmerol,NA
C3056,alpha-umulene,alpha-umulene,NA
C3058,alpha-yalangene,alpha-yalangene,NA
C3059,alpha-zingibirene,alpha-zingibirene,NA
C3070,alpha humulene,alpha humulene,NA
C3071,alpha longipinenea,alpha longipinenea,NA
C3072,alpha or beta-alaskene,alpha or beta-alaskene,NA
C3074,alpha terpineol,alpha terpineol,NA
C3076,"alpha,p-dimethylstyrene","alpha,p-dimethylstyrene",NA
C3087,alphalpha-acoradienea,alphalpha-acoradienea,NA
C3088,alphalpha-terpineol,alphalpha-terpineol,NA
C3089,altractylone,altractylone,NA
C3091,amorpha-4-en-10-alpha-ol,amorpha-4-en-10-alpha-ol,NA
C3092,"amorpha-4,11-diene","amorpha-4,11-diene",NA
C3093,"amorpha-4,7(11)-diene","amorpha-4,7(11)-diene",NA
C3094,"amorpha-4,9-den-14-al","amorpha-4,9-den-14-al",NA
C3095,"amorpha-4,9-dien-14-al","amorpha-4,9-dien-14-al",NA
C3096,"amorpha-4,9-dien-2-ol","amorpha-4,9-dien-2-ol",NA
C3097,"amorpha-4,9-dien-2-ol germacra-4(15),5,10(14)-trien-1-alpha-ol","amorpha-4,9-dien-2-ol germacra-4(15),5,10(14)-trien-1-alpha-ol",NA
C3098,"amorpha-4,9-dien-2 ol","amorpha-4,9-dien-2 ol",NA
C3099,amorphene-3-en-9-ol,amorphene-3-en-9-ol,NA
C3100,amyl-2-methyl butyrate,amyl-2-methyl butyrate,NA
C3103,amyl furan,amyl furan,NA
C3109,an acorene,an acorene,NA
C3110,an allo-ocimene,an allo-ocimene,NA
C3111,an amyl acetate,an amyl acetate,NA
C3112,an amyl cinnamate (tent.),an amyl cinnamate (tent.),NA
C3113,an amyl valerate,an amyl valerate,NA
C3114,"an oxygenated diterpenoid, mwt = 290","an oxygenated diterpenoid, mwt = 290",NA
C3115,an unsaturated or cyclic hydrocarbon,an unsaturated or cyclic hydrocarbon,NA
C3121,angelylangelate,angelylangelate,NA
C3128,apathulenol,apathulenol,NA
C3129,apiol dill,apiol dill,NA
C3131,apocarotenoids,apocarotenoids,NA
C3133,apole,apole,NA
C3136,ar-alpha-dehydrohimachalene,ar-alpha-dehydrohimachalene,NA
C3138,ar-curcumen-7-ol,ar-curcumen-7-ol,NA
C3139,ar-curcumene+beta-selinene,ar-curcumene+beta-selinene,NA
C3140,ar-dihydro-turmerone,ar-dihydro-turmerone,NA
C3145,aristolediene,aristolediene,NA
C3147,aristoleneepoxide,aristoleneepoxide,NA
C3149,arnicenone,arnicenone,NA
C3150,aromadandrene,aromadandrene,NA
C3151,aromadedrene,aromadedrene,NA
C3152,aromadenderene,aromadenderene,NA
C3153,"aromadendra-1 (10), 4 (15)-diene","aromadendra-1 (10), 4 (15)-diene",NA
C3154,"aromadendra-4,10(14)-diene","aromadendra-4,10(14)-diene",NA
C3155,"aromadendralpha-4,10(14)-diene","aromadendralpha-4,10(14)-diene",NA
C3156,aromadendren epoxide,aromadendren epoxide,NA
C3157,aromadendrene-5-ol,aromadendrene-5-ol,NA
C3158,aromadendrene 3,aromadendrene 3,NA
C3160,aromadendrene oxide? (2),aromadendrene oxide-(2),NA
C3161,aromadendrenec,aromadendrenec,NA
C3162,aromadenrene,aromadenrene,NA
C3163,Aromadrendrene,Aromadrendrene,NA
C3164,aromatic compounds,aromatic compounds,NA
C3168,artedouglosia oxide d,artedouglosia oxide d,NA
C3169,artemesia alcohol,artemesia alcohol,NA
C3172,artemisia alcohol+camphenilone,artemisia alcohol+camphenilone,NA
C293,artemisiaacetate,artemisiaacetate,NA
C3176,artemisylacetate,artemisylacetate,NA
C3177,artmisia ketone,artmisia ketone,NA
C296,atlantone,atlantone,NA
C3181,avandulyl acetate,avandulyl acetate,NA
C3184,avocadofuran,avocadofuran,NA
C3186,b-copaene,b-copaene,NA
C3187,baeckeol,baeckeol,NA
C3188,baeckeol methyl ether,baeckeol methyl ether,NA
C3189,baeckeol mettyl ether,baeckeol mettyl ether,NA
C3191,bejarol derivative,bejarol derivative,NA
